[0/0] en-ewt (retroprobe)...
Path 'exp/run/retroprobe/en-ewt-rs41' does not exist. Creating...
Loaded data splits train: 28648, dev: 2419, test: 2175 with filter <UniversalDependenciesIndexFilter: 31067 indices>.
Loaded <UniversalDependenciesTreebank (all.conllu): 7664 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-dev.conllu): 909 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-test.conllu): 680 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-train.conllu): 6075 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 8993 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-dev.conllu): 1798 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-test.conllu): 1799 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-train.conllu): 5396 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 4997 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-dev.conllu): 500 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-test.conllu): 500 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-train.conllu): 3997 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 16621 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-dev.conllu): 2001 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-test.conllu): 2077 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-train.conllu): 12543 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 15136 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-dev.conllu): 1364 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-test.conllu): 1555 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-train.conllu): 12217 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6216 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-dev.conllu): 484 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-test.conllu): 491 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-train.conllu): 5241 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 16647 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-dev.conllu): 1659 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-test.conllu): 1684 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-train.conllu): 13304 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 14167 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-dev.conllu): 564 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-test.conllu): 482 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-train.conllu): 13121 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 8100 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-dev.conllu): 507 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-test.conllu): 543 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-train.conllu): 7050 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6339 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-dev.conllu): 950 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-test.conllu): 989 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-train.conllu): 4400 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 61889 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-dev.conllu): 6584 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-test.conllu): 6491 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-train.conllu): 48814 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6026 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-dev.conllu): 504 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-test.conllu): 1219 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-train.conllu): 4303 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 5635 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-dev.conllu): 988 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-test.conllu): 983 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-train.conllu): 3664 sentences>.
Loaded <UniversalDependencies: 52 treebanks, 356860 sentences> with 37 dependency relations.
Loaded training split with 28648 sentences.
Loaded dev split with 2419 sentences.
Some weights of the model checkpoint at bert-base-multilingual-cased were not used when initializing BertModel: ['cls.predictions.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.weight', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Constructed 'retroprobe' model:
RetroProbe:
  <BertModel: "bert-base-multilingual-cased", Layers [6, 7]>
  <RootedGraphPredictor: 768 -> 128>
  <DependencyLabelClassifier: 1536 -> 37>
Moved parser to CUDA device ('cuda').
Using RootedDependencyLoss with DependencyDistanceLoss and CrossEntropyLoss.
Optimizing using AdamW with learning rate 0.001.
Scheduler ReduceLROnPlateau reduces learning rate by 0.1 after 1 epoch without improvement.
Ignored unknown kwarg option direction
 [Train | Batch 1 | 0.11%] Acc: no-decode, Loss: 23.72 + 13.21 = 36.9327Ignored unknown kwarg option direction
[Train | Batch 753 | 84.11%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 754 | 84.22%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 755 | 84.33%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9253Ignored unknown kwarg option direction
[Train | Batch 756 | 84.45%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 757 | 84.56%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 758 | 84.67%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 759 | 84.78%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 760 | 84.89%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9253Ignored unknown kwarg option direction
[Train | Batch 761 | 85.00%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9254Ignored unknown kwarg option direction
[Train | Batch 762 | 85.12%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9253Ignored unknown kwarg option direction
[Train | Batch 763 | 85.23%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9255Ignored unknown kwarg option direction
[Train | Batch 764 | 85.34%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9256Ignored unknown kwarg option direction
[Train | Batch 765 | 85.45%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9257Ignored unknown kwarg option direction
[Train | Batch 766 | 85.56%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9258Ignored unknown kwarg option direction
[Train | Batch 767 | 85.67%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9260Ignored unknown kwarg option direction
[Train | Batch 768 | 85.79%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9260Ignored unknown kwarg option direction
[Train | Batch 769 | 85.90%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 770 | 86.01%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 771 | 86.12%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 772 | 86.23%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 773 | 86.34%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9258Ignored unknown kwarg option direction
[Train | Batch 774 | 86.46%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9257Ignored unknown kwarg option direction
[Train | Batch 775 | 86.57%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9257Ignored unknown kwarg option direction
[Train | Batch 776 | 86.68%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9256Ignored unknown kwarg option direction
[Train | Batch 777 | 86.79%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9256Ignored unknown kwarg option direction
[Train | Batch 778 | 86.90%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9257Ignored unknown kwarg option direction
[Train | Batch 779 | 87.01%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9256Ignored unknown kwarg option direction
[Train | Batch 780 | 87.13%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 781 | 87.24%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 782 | 87.35%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 783 | 87.46%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 784 | 87.57%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 785 | 87.69%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 786 | 87.80%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9258Ignored unknown kwarg option direction
[Train | Batch 787 | 87.91%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 788 | 88.02%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 789 | 88.13%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 790 | 88.24%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 791 | 88.36%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 792 | 88.47%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9260Ignored unknown kwarg option direction
[Train | Batch 793 | 88.58%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9258Ignored unknown kwarg option direction
[Train | Batch 794 | 88.69%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9259Ignored unknown kwarg option direction
[Train | Batch 795 | 88.80%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 796 | 88.91%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 797 | 89.03%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 798 | 89.14%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 799 | 89.25%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 800 | 89.36%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 801 | 89.47%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 802 | 89.58%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9265Ignored unknown kwarg option direction
[Train | Batch 803 | 89.70%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 804 | 89.81%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 805 | 89.92%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 806 | 90.03%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 807 | 90.14%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 808 | 90.25%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 809 | 90.37%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 810 | 90.48%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 811 | 90.59%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 812 | 90.70%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 813 | 90.81%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 814 | 90.92%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 815 | 91.04%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 816 | 91.15%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 817 | 91.26%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 818 | 91.37%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 819 | 91.48%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 820 | 91.59%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 821 | 91.71%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 822 | 91.82%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 823 | 91.93%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 824 | 92.04%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 825 | 92.15%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 826 | 92.26%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9261Ignored unknown kwarg option direction
[Train | Batch 827 | 92.38%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 828 | 92.49%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9260Ignored unknown kwarg option direction
[Train | Batch 829 | 92.60%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9260Ignored unknown kwarg option direction
[Train | Batch 830 | 92.71%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 831 | 92.82%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 832 | 92.93%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 833 | 93.05%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 834 | 93.16%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9268Ignored unknown kwarg option direction
[Train | Batch 835 | 93.27%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9268Ignored unknown kwarg option direction
[Train | Batch 836 | 93.38%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 837 | 93.49%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 838 | 93.61%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 839 | 93.72%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 840 | 93.83%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 841 | 93.94%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 842 | 94.05%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 843 | 94.16%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 844 | 94.28%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 845 | 94.39%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9268Ignored unknown kwarg option direction
[Train | Batch 846 | 94.50%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 847 | 94.61%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9268Ignored unknown kwarg option direction
[Train | Batch 848 | 94.72%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 849 | 94.83%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9270Ignored unknown kwarg option direction
[Train | Batch 850 | 94.95%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 851 | 95.06%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9270Ignored unknown kwarg option direction
[Train | Batch 852 | 95.17%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9270Ignored unknown kwarg option direction
[Train | Batch 853 | 95.28%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 854 | 95.39%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 855 | 95.50%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 856 | 95.62%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 857 | 95.73%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 858 | 95.84%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9269Ignored unknown kwarg option direction
[Train | Batch 859 | 95.95%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9268Ignored unknown kwarg option direction
[Train | Batch 860 | 96.06%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 861 | 96.17%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 862 | 96.29%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 863 | 96.40%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9265Ignored unknown kwarg option direction
[Train | Batch 864 | 96.51%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 865 | 96.62%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9265Ignored unknown kwarg option direction
[Train | Batch 866 | 96.73%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9265Ignored unknown kwarg option direction
[Train | Batch 867 | 96.84%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9265Ignored unknown kwarg option direction
[Train | Batch 868 | 96.96%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 869 | 97.07%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 870 | 97.18%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 871 | 97.29%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 872 | 97.40%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 873 | 97.51%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 874 | 97.63%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 875 | 97.74%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 876 | 97.85%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9262Ignored unknown kwarg option direction
[Train | Batch 877 | 97.96%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 878 | 98.07%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 879 | 98.18%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 880 | 98.30%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 881 | 98.41%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 882 | 98.52%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 883 | 98.63%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 884 | 98.74%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 885 | 98.86%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263Ignored unknown kwarg option direction
[Train | Batch 886 | 98.97%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9264Ignored unknown kwarg option direction
[Train | Batch 887 | 99.08%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 888 | 99.19%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 889 | 99.30%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 890 | 99.41%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 891 | 99.53%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 892 | 99.64%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9265Ignored unknown kwarg option direction
[Train | Batch 893 | 99.75%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9266Ignored unknown kwarg option direction
[Train | Batch 894 | 99.86%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 895 | 99.97%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9267Ignored unknown kwarg option direction
[Train | Batch 896 | 100.00%] Acc: no-decode, Loss: 0.57 + 0.36 = 0.9263[Epoch 4/30] Train completed with AccGraph: None, AccLabel: None, AccWord: None, DepthLoss: None, DistLoss: 0.5664, RootLoss: None, LabelLoss: 0.3599, Loss: 0.9263
Saved checkpoint to 'exp/run/retroprobe/en-ewt-rs41/newest.tar'.
Saved model from epoch 4 to 'exp/run/retroprobe/en-ewt-rs41/newest.tar'.
Ignored unknown kwarg option direction
[Eval | Batch 1 | 1.32%] Acc: 0.50 / 0.46, Loss: 0.74 + 0.41 = 1.1454Ignored unknown kwarg option direction
[Eval | Batch 2 | 2.65%] Acc: 0.52 / 0.48, Loss: 0.74 + 0.39 = 1.1290Ignored unknown kwarg option direction
[Eval | Batch 3 | 3.97%] Acc: 0.53 / 0.48, Loss: 0.69 + 0.41 = 1.1057Ignored unknown kwarg option direction
[Eval | Batch 4 | 5.29%] Acc: 0.54 / 0.50, Loss: 0.65 + 0.42 = 1.0786Ignored unknown kwarg option direction
[Eval | Batch 5 | 6.61%] Acc: 0.54 / 0.50, Loss: 0.66 + 0.41 = 1.0712Ignored unknown kwarg option direction
[Eval | Batch 6 | 7.94%] Acc: 0.53 / 0.49, Loss: 0.64 + 0.41 = 1.0528Ignored unknown kwarg option direction
[Eval | Batch 7 | 9.26%] Acc: 0.54 / 0.50, Loss: 0.63 + 0.40 = 1.0333Ignored unknown kwarg option direction
[Eval | Batch 8 | 10.58%] Acc: 0.53 / 0.49, Loss: 0.62 + 0.41 = 1.0304Ignored unknown kwarg option direction
[Eval | Batch 9 | 11.91%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.40 = 1.0220Ignored unknown kwarg option direction
[Eval | Batch 10 | 13.23%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.42 = 1.0337Ignored unknown kwarg option direction
[Eval | Batch 11 | 14.55%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.42 = 1.0349Ignored unknown kwarg option direction
[Eval | Batch 12 | 15.87%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.42 = 1.0422Ignored unknown kwarg option direction
[Eval | Batch 13 | 17.20%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.42 = 1.0392Ignored unknown kwarg option direction
[Eval | Batch 14 | 18.52%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.42 = 1.0417Ignored unknown kwarg option direction
[Eval | Batch 15 | 19.84%] Acc: 0.54 / 0.50, Loss: 0.62 + 0.42 = 1.0452Ignored unknown kwarg option direction
[Eval | Batch 16 | 21.17%] Acc: 0.55 / 0.50, Loss: 0.61 + 0.43 = 1.0399Ignored unknown kwarg option direction
[Eval | Batch 17 | 22.49%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.42 = 1.0353Ignored unknown kwarg option direction
[Eval | Batch 18 | 23.81%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.42 = 1.0268Ignored unknown kwarg option direction
[Eval | Batch 19 | 25.13%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.42 = 1.0233Ignored unknown kwarg option direction
[Eval | Batch 20 | 26.46%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.42 = 1.0248Ignored unknown kwarg option direction
[Eval | Batch 21 | 27.78%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.42 = 1.0237Ignored unknown kwarg option direction
[Eval | Batch 22 | 29.10%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.42 = 1.0269Ignored unknown kwarg option direction
[Eval | Batch 23 | 30.43%] Acc: 0.55 / 0.51, Loss: 0.61 + 0.41 = 1.0205Ignored unknown kwarg option direction
[Eval | Batch 24 | 31.75%] Acc: 0.56 / 0.51, Loss: 0.61 + 0.41 = 1.0149Ignored unknown kwarg option direction
[Eval | Batch 25 | 33.07%] Acc: 0.56 / 0.51, Loss: 0.60 + 0.41 = 1.0144Ignored unknown kwarg option direction
[Eval | Batch 26 | 34.39%] Acc: 0.56 / 0.52, Loss: 0.60 + 0.40 = 1.0059Ignored unknown kwarg option direction
[Eval | Batch 27 | 35.72%] Acc: 0.56 / 0.52, Loss: 0.60 + 0.40 = 1.0034Ignored unknown kwarg option direction
